language,item_type,text,pronunciation,vietnamese_meaning,example,example_vietnamese,topic,situation,difficulty,frequency_level,notes
en,SENTENCE,Let us meet outside the cinema.,/lɛt ˈjuˈɛs mit ˈaʊtˈsaɪd ðə ˈsɪnəmə./,Chúng ta gặp trước rạp chiếu phim nhé.,"Okay, I will wait for you there.","Được, tôi sẽ đợi bạn ở đó.",Making Plans,Making Plans,Beginner,Medium,suggestion
en,SENTENCE,How about dinner on Thursday?,/haʊ əˈbaʊt ˈdɪnər ɔn ˈθərzˌdeɪ?/,Ăn tối vào thứ Năm thì sao?,Thursday sounds great to me.,Thứ Năm nghe tuyệt với tôi.,Making Plans,Making Plans,Beginner,Medium,suggestion
en,SENTENCE,Let us figure out the details later.,/lɛt ˈjuˈɛs ˈfɪɡjər aʊt ðə ˈditeɪlz ˈleɪtər./,Chúng ta tính chi tiết sau nhé.,"Sure, no rush at all.","Được, không vội gì cả.",Making Plans,Making Plans,Intermediate,Medium,suggestion
en,SENTENCE,Do you want to study together?,/du ju wɔnt tɪ ˈstədi təˈɡɛðər?/,Bạn muốn học cùng nhau không?,"Yes, that would help a lot.","Có, điều đó giúp ích nhiều.",Making Plans,Making Plans,Beginner,Medium,suggestion
en,SENTENCE,Let us plan to leave at eight.,/lɛt ˈjuˈɛs plæn tɪ liv æt eɪt./,Chúng ta định khởi hành lúc tám giờ nhé.,"Okay, I will be ready.","Được, tôi sẽ sẵn sàng.",Making Plans,Making Plans,Intermediate,Medium,suggestion
en,SENTENCE,Are you coming to the party?,/ər ju ˈkəmɪŋ tɪ ðə ˈpɑrti?/,Bạn có đến bữa tiệc không?,"Yes, I would not miss it.","Có, tôi không bỏ lỡ đâu.",Making Plans,Making Plans,Beginner,High,question
en,SENTENCE,Let us meet up after work.,/lɛt ˈjuˈɛs mit əp ˈæftər wərk./,Tan làm chúng ta gặp nhau nhé.,"Sounds good, see you then.","Nghe hay đó, hẹn gặp.",Making Plans,Making Plans,Intermediate,High,suggestion
en,SENTENCE,Can we set a date for it?,/kən wi sɛt ə deɪt fər ɪt?/,Chúng ta chọn ngày cho việc đó nhé?,"Yes, let us pick one now.","Được, chọn một ngày ngay đi.",Making Plans,Making Plans,Intermediate,Medium,question
en,SENTENCE,Let us go shopping this afternoon.,/lɛt ˈjuˈɛs ɡoʊ ˈʃɑpɪŋ ðɪs ˌæftərˈnun./,Chiều nay chúng ta đi mua sắm nhé.,"Great, I need a few things.","Hay đó, tôi cần vài thứ.",Making Plans,Making Plans,Beginner,Medium,suggestion
en,SENTENCE,What time does the event start?,/wət taɪm dɪz ðə ɪˈvɛnt stɑrt?/,Sự kiện bắt đầu lúc mấy giờ?,It starts at six sharp.,Nó bắt đầu đúng sáu giờ.,Making Plans,Making Plans,Intermediate,Medium,question
en,SENTENCE,Let us plan a small celebration.,/lɛt ˈjuˈɛs plæn ə smɔl ˌsɛləˈbreɪʃən./,Chúng ta lên kế hoạch một buổi mừng nhỏ nhé.,"Yes, that would be lovely.","Ừ, sẽ rất đáng yêu đó.",Making Plans,Making Plans,Intermediate,Medium,suggestion
en,SENTENCE,Do you want to meet halfway?,/du ju wɔnt tɪ mit ˈhæfˈweɪ?/,Bạn muốn gặp ở giữa đường không?,"Sure, that is fair.","Được, vậy công bằng.",Making Plans,Making Plans,Intermediate,Medium,question
en,SENTENCE,Let us confirm the plan tonight.,/lɛt ˈjuˈɛs kənˈfərm ðə plæn təˈnaɪt./,Tối nay chúng ta xác nhận kế hoạch nhé.,"Okay, I will message you.","Được, tôi sẽ nhắn bạn.",Making Plans,Making Plans,Intermediate,Medium,suggestion
en,SENTENCE,Let us meet at the cafe at noon.,/lɛt ˈjuˈɛs mit æt ðə kəˈfeɪ æt nun./,Trưa nay gặp nhau ở quán cà phê nhé.,"Perfect, I will see you there.","Tuyệt, hẹn gặp bạn ở đó.",Making Plans,Making Plans,Beginner,High,suggestion
en,SENTENCE,Are you free for lunch tomorrow?,/ər ju fri fər lənʧ təˈmɑˌroʊ?/,Ngày mai bạn rảnh ăn trưa không?,"Yes, that works for me.","Có, tôi ổn với điều đó.",Making Plans,Making Plans,Beginner,High,question
en,SENTENCE,Can you call me back later?,/kən ju kɔl mi bæk ˈleɪtər?/,Lát nữa bạn gọi lại tôi nhé?,"Sure, I will call you soon.","Được, tôi sẽ gọi sớm.",Phone and Text,Phone and Text,Beginner,Very High,request
en,SENTENCE,"Sorry, I missed your call.","/ˈsɑri, aɪ mɪst jʊr kɔl./","Xin lỗi, tôi lỡ cuộc gọi của bạn.","No problem, I will try again.","Không sao, tôi sẽ gọi lại.",Phone and Text,Phone and Text,Beginner,Very High,apology
en,SENTENCE,Can you hear me clearly now?,/kən ju hir mi ˈklɪrli naʊ?/,Giờ bạn nghe tôi rõ chưa?,"Yes, the line is much better.","Rồi, đường truyền tốt hơn nhiều.",Phone and Text,Phone and Text,Beginner,High,question
en,SENTENCE,Please text me when you arrive.,/pliz tɛkst mi wɪn ju əraɪv./,Khi đến nơi nhắn tin cho tôi nhé.,"Sure, I will let you know.","Được, tôi sẽ báo bạn.",Phone and Text,Phone and Text,Beginner,High,request
en,SENTENCE,I will send you a message later.,/aɪ wɪl sɛnd ju ə ˈmɛsɪʤ ˈleɪtər./,Lát nữa tôi sẽ nhắn tin cho bạn.,"Okay, I will look out for it.","Được, tôi sẽ để ý.",Phone and Text,Phone and Text,Beginner,High,statement
en,SENTENCE,Can you speak a little louder?,/kən ju spik ə ˈlɪtəl ˈlaʊdər?/,Bạn nói to hơn chút được không?,"Sure, is this better?","Được, vậy ổn hơn chưa?",Phone and Text,Phone and Text,Beginner,High,request
en,SENTENCE,Did you get my text message?,/dɪd ju ɡɪt maɪ tɛkst ˈmɛsɪʤ?/,Bạn nhận được tin nhắn của tôi chưa?,"Yes, I just read it.","Rồi, tôi vừa đọc xong.",Phone and Text,Phone and Text,Beginner,High,question
en,SENTENCE,The signal here is very weak.,/ðə ˈsɪɡnəl hir ɪz ˈvɛri wik./,Tín hiệu ở đây rất yếu.,Try moving near the window.,Thử lại gần cửa sổ xem.,Phone and Text,Phone and Text,Intermediate,Medium,statement
en,SENTENCE,Let me call you right back.,/lɛt mi kɔl ju raɪt bæk./,Để tôi gọi lại bạn ngay.,"Okay, I will wait.","Được, tôi sẽ đợi.",Phone and Text,Phone and Text,Beginner,High,statement
en,SENTENCE,Can you turn up the volume?,/kən ju tərn əp ðə ˈvɑljum?/,Bạn tăng âm lượng được không?,"Sure, hold on a second.","Được, đợi một giây.",Phone and Text,Phone and Text,Beginner,Medium,request
en,SENTENCE,I cannot hear you very well.,/aɪ ˈkænɑt hir ju ˈvɛri wɛl./,Tôi nghe bạn không rõ lắm.,Let me move to a quieter spot.,Để tôi qua chỗ yên hơn.,Phone and Text,Phone and Text,Beginner,High,statement
en,SENTENCE,Please leave me a voicemail.,/pliz liv mi ə ˈvɔɪsˌmeɪl./,Hãy để lại tin nhắn thoại cho tôi.,"Okay, I will do that.","Được, tôi sẽ làm vậy.",Phone and Text,Phone and Text,Intermediate,Medium,request
en,SENTENCE,My phone battery is almost dead.,/maɪ foʊn ˈbætəri ɪz ˈɔlˌmoʊst dɛd./,Pin điện thoại tôi gần hết rồi.,Charge it before you go out.,Sạc đi trước khi ra ngoài.,Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,Can you send me the address?,/kən ju sɛnd mi ðə ˈæˌdrɛs?/,Bạn gửi địa chỉ cho tôi được không?,"Sure, I will text it now.","Được, tôi nhắn ngay đây.",Phone and Text,Phone and Text,Beginner,High,request
en,SENTENCE,"Sorry, you have the wrong number.","/ˈsɑri, ju hæv ðə rɔŋ ˈnəmbər./","Xin lỗi, bạn gọi nhầm số rồi.","Oh, I apologize for that.","Ồ, tôi xin lỗi vì điều đó.",Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,Let me put you on speaker.,/lɛt mi pʊt ju ɔn ˈspikər./,Để tôi bật loa ngoài nhé.,"Okay, can everyone hear me?","Được, mọi người nghe tôi chứ?",Phone and Text,Phone and Text,Intermediate,Medium,statement
en,SENTENCE,Please reply when you can.,/pliz rɪˈplaɪ wɪn ju kən./,Khi nào rảnh thì trả lời nhé.,"Sure, I will text you soon.","Được, tôi sẽ nhắn sớm.",Phone and Text,Phone and Text,Beginner,High,request
en,SENTENCE,Can we talk on the phone?,/kən wi tɔk ɔn ðə foʊn?/,Chúng ta nói chuyện qua điện thoại nhé?,"Sure, I will call you now.","Được, tôi gọi bạn ngay.",Phone and Text,Phone and Text,Beginner,High,question
en,SENTENCE,I will text you the details.,/aɪ wɪl tɛkst ju ðə ˈditeɪlz./,Tôi sẽ nhắn chi tiết cho bạn.,"Great, thank you so much.","Tuyệt, cảm ơn bạn nhiều.",Phone and Text,Phone and Text,Beginner,High,statement
en,SENTENCE,Could you call me in an hour?,/kʊd ju kɔl mi ɪn ən aʊər?/,Một giờ nữa bạn gọi tôi nhé?,"Sure, I will set a reminder.","Được, tôi sẽ đặt nhắc nhở.",Phone and Text,Phone and Text,Intermediate,Medium,request
en,SENTENCE,The call keeps dropping.,/ðə kɔl kips ˈdrɑpɪŋ./,Cuộc gọi cứ bị rớt mãi.,Let us try a video call instead.,Hãy thử gọi video thay vào đó.,Phone and Text,Phone and Text,Intermediate,Medium,statement
en,SENTENCE,Can you read my message back?,/kən ju rɛd maɪ ˈmɛsɪʤ bæk?/,Bạn đọc lại tin nhắn của tôi nhé?,"Sure, give me a second.","Được, cho tôi một giây.",Phone and Text,Phone and Text,Intermediate,Low,request
en,SENTENCE,I am sorry for the late text.,/aɪ æm ˈsɑri fər ðə leɪt tɛkst./,Xin lỗi vì nhắn tin muộn.,"No worries, I just saw it.","Không sao, tôi vừa thấy.",Phone and Text,Phone and Text,Beginner,High,apology
en,SENTENCE,Let me know by text tonight.,/lɛt mi noʊ baɪ tɛkst təˈnaɪt./,Tối nay nhắn tin cho tôi biết nhé.,"Sure, I will message you.","Được, tôi sẽ nhắn bạn.",Phone and Text,Phone and Text,Beginner,Medium,request
en,SENTENCE,Can you hold on for a second?,/kən ju hoʊld ɔn fər ə ˈsɛkənd?/,Bạn giữ máy một lát được không?,"Sure, take your time.","Được, cứ từ từ.",Phone and Text,Phone and Text,Beginner,High,request
en,SENTENCE,I will video call you tonight.,/aɪ wɪl ˈvɪdioʊ kɔl ju təˈnaɪt./,Tối nay tôi sẽ gọi video cho bạn.,"Perfect, I will be ready.","Tuyệt, tôi sẽ sẵn sàng.",Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,Please save my new number.,/pliz seɪv maɪ nu ˈnəmbər./,Hãy lưu số mới của tôi nhé.,"Okay, I just added it.","Được, tôi vừa thêm rồi.",Phone and Text,Phone and Text,Beginner,Medium,request
en,SENTENCE,Can you text me the photos?,/kən ju tɛkst mi ðə ˈfoʊˌtoʊz?/,Bạn nhắn cho tôi mấy tấm ảnh nhé?,"Sure, sending them now.","Được, gửi ngay đây.",Phone and Text,Phone and Text,Beginner,Medium,request
en,SENTENCE,"Sorry, I was on another call.","/ˈsɑri, aɪ wɑz ɔn əˈnəðər kɔl./","Xin lỗi, tôi đang gọi máy khác.","No problem, talk to me now.","Không sao, giờ nói với tôi đi.",Phone and Text,Phone and Text,Intermediate,Medium,apology
en,SENTENCE,Let me check my messages.,/lɛt mi ʧɛk maɪ ˈmɛsɪʤɪz./,Để tôi kiểm tra tin nhắn.,"Sure, take your time.","Được, cứ từ từ.",Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,Can you call back after lunch?,/kən ju kɔl bæk ˈæftər lənʧ?/,Sau bữa trưa bạn gọi lại nhé?,"Sure, I will ring you then.","Được, tôi sẽ gọi lúc đó.",Phone and Text,Phone and Text,Intermediate,Medium,request
en,SENTENCE,I texted you the directions.,/aɪ ˈtɛkstɪd ju ðə dɪˈrɛkʃɪnz./,Tôi đã nhắn chỉ đường cho bạn.,"Got it, thank you so much.","Nhận được rồi, cảm ơn nhiều.",Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,Please pick up the phone.,/pliz pɪk əp ðə foʊn./,Hãy nghe máy nhé.,"Sorry, I will answer now.","Xin lỗi, tôi nghe ngay đây.",Phone and Text,Phone and Text,Beginner,Medium,request
en,SENTENCE,Can you mute your microphone?,/kən ju mjut jʊr ˈmaɪkrəˌfoʊn?/,Bạn tắt tiếng micro được không?,"Sure, done.","Được, xong rồi.",Phone and Text,Phone and Text,Intermediate,Low,request
en,SENTENCE,Let me text you my location.,/lɛt mi tɛkst ju maɪ loʊˈkeɪʃən./,Để tôi nhắn vị trí của tôi cho bạn.,"Great, I will find you.","Tuyệt, tôi sẽ tìm bạn.",Phone and Text,Phone and Text,Intermediate,Medium,statement
en,SENTENCE,Can we switch to a video call?,/kən wi swɪʧ tɪ ə ˈvɪdioʊ kɔl?/,Chúng ta chuyển sang gọi video nhé?,"Sure, I will start it.","Được, tôi sẽ bắt đầu.",Phone and Text,Phone and Text,Intermediate,Medium,question
en,SENTENCE,Sorry for calling so late.,/ˈsɑri fər ˈkɔlɪŋ soʊ leɪt./,Xin lỗi vì gọi muộn thế này.,"It is fine, I was awake.","Không sao, tôi còn thức.",Phone and Text,Phone and Text,Intermediate,Medium,apology
en,SENTENCE,Please confirm by text.,/pliz kənˈfərm baɪ tɛkst./,Hãy xác nhận qua tin nhắn nhé.,"Okay, I will reply right away.","Được, tôi sẽ trả lời ngay.",Phone and Text,Phone and Text,Intermediate,Medium,request
en,SENTENCE,Can you hear the background noise?,/kən ju hir ðə ˈbækˌɡraʊnd nɔɪz?/,Bạn nghe tiếng ồn phía sau không?,"Yes, let me move away.","Có, để tôi tránh ra.",Phone and Text,Phone and Text,Intermediate,Low,question
en,SENTENCE,I will message you after dinner.,/aɪ wɪl ˈmɛsɪʤ ju ˈæftər ˈdɪnər./,Sau bữa tối tôi sẽ nhắn bạn.,"Sounds good, talk later.","Hay đó, nói chuyện sau nhé.",Phone and Text,Phone and Text,Beginner,Medium,statement
en,SENTENCE,I feel really happy today.,/aɪ fil ˈrɪli ˈhæpi təˈdeɪ./,Hôm nay tôi thấy rất vui.,That is wonderful to hear.,Nghe vậy thật tuyệt.,Emotions,Emotions,Beginner,Very High,feeling
en,SENTENCE,I am a little nervous about it.,/aɪ æm ə ˈlɪtəl ˈnərvəs əˈbaʊt ɪt./,Tôi hơi lo lắng về điều đó.,You will do just fine.,Bạn sẽ làm tốt thôi.,Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I feel so proud of you.,/aɪ fil soʊ praʊd əv ju./,Tôi thấy rất tự hào về bạn.,"Thank you, that means a lot.","Cảm ơn, điều đó rất ý nghĩa.",Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I am feeling a bit sad today.,/aɪ æm ˈfilɪŋ ə bɪt sæd təˈdeɪ./,Hôm nay tôi thấy hơi buồn.,Do you want to talk about it?,Bạn muốn nói về chuyện đó không?,Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I am so excited about the trip.,/aɪ æm soʊ ɪkˈsaɪtɪd əˈbaʊt ðə trɪp./,Tôi rất hào hứng về chuyến đi.,"Me too, it will be fun.","Tôi cũng vậy, sẽ vui lắm.",Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I feel grateful for my friends.,/aɪ fil ˈɡreɪtfəl fər maɪ frɛndz./,Tôi biết ơn vì có bạn bè.,They are lucky to have you too.,Họ cũng may mắn khi có bạn.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I am worried about the exam.,/aɪ æm ˈwərid əˈbaʊt ðə ɪɡˈzæm./,Tôi lo lắng về kỳ thi.,Just do your best and relax.,Cứ cố hết sức và thư giãn.,Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I feel calm and relaxed now.,/aɪ fil kɑm ənd rɪˈlækst naʊ./,Bây giờ tôi thấy bình tĩnh và thư thái.,That is great to hear.,Nghe vậy thật tốt.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I am really thankful for today.,/aɪ æm ˈrɪli ˈθæŋkfəl fər təˈdeɪ./,Tôi thật sự biết ơn ngày hôm nay.,It was a lovely day.,Đó là một ngày đáng yêu.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel a bit lonely tonight.,/aɪ fil ə bɪt ˈloʊnli təˈnaɪt./,Tối nay tôi thấy hơi cô đơn.,I am here if you need me.,Tôi ở đây nếu bạn cần.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I am so happy to see you.,/aɪ æm soʊ ˈhæpi tɪ si ju./,Tôi rất vui được gặp bạn.,I missed you so much.,Tôi nhớ bạn nhiều lắm.,Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I am feeling overwhelmed right now.,/aɪ æm ˈfilɪŋ ˌoʊvərˈwɛlmd raɪt naʊ./,Tôi đang cảm thấy quá tải.,Take a deep breath and rest.,Hít thở sâu và nghỉ ngơi đi.,Emotions,Emotions,Advanced,Medium,feeling
en,SENTENCE,I am proud of how far I came.,/aɪ æm praʊd əv haʊ fɑr aɪ keɪm./,Tôi tự hào về chặng đường mình đã đi.,You have worked so hard.,Bạn đã cố gắng rất nhiều.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel a little anxious today.,/aɪ fil ə ˈlɪtəl ˈæŋʃəs təˈdeɪ./,Hôm nay tôi thấy hơi bồn chồn.,Everything will be okay.,Mọi chuyện sẽ ổn thôi.,Emotions,Emotions,Intermediate,High,feeling
en,SENTENCE,I am so grateful for your kindness.,/aɪ æm soʊ ˈɡreɪtfəl fər jʊr ˈkaɪndnəs./,Tôi rất biết ơn lòng tốt của bạn.,It comes from the heart.,Nó xuất phát từ trái tim.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel peaceful in the morning.,/aɪ fil ˈpisfəl ɪn ðə ˈmɔrnɪŋ./,Buổi sáng tôi thấy thật yên bình.,Mornings are a fresh start.,Buổi sáng là khởi đầu mới.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I am really enjoying this moment.,/aɪ æm ˈrɪli ˌɛnˈʤɔɪɪŋ ðɪs ˈmoʊmənt./,Tôi đang thật sự tận hưởng khoảnh khắc này.,Let us make it last.,Hãy kéo dài nó nhé.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel encouraged by your words.,/aɪ fil ɪnˈkərəʤd baɪ jʊr wərdz./,Lời của bạn làm tôi thấy được khích lệ.,I believe in you.,Tôi tin tưởng ở bạn.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I am feeling much more confident now.,/aɪ æm ˈfilɪŋ məʧ mɔr ˈkɑnfədənt naʊ./,Bây giờ tôi thấy tự tin hơn nhiều.,"You should be, you earned it.","Bạn nên vậy, bạn xứng đáng.",Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel happy when I am with you.,/aɪ fil ˈhæpi wɪn aɪ æm wɪθ ju./,Tôi thấy vui khi ở bên bạn.,I feel the same way.,Tôi cũng cảm thấy như vậy.,Emotions,Emotions,Beginner,High,feeling
en,SENTENCE,I am a bit tired but content.,/aɪ æm ə bɪt taɪərd bət ˈkɑntɛnt./,Tôi hơi mệt nhưng hài lòng.,That is a good feeling.,Đó là cảm giác tốt.,Emotions,Emotions,Intermediate,Medium,feeling
en,SENTENCE,I feel relieved that it is over.,/aɪ fil rɪˈlivd ðət ɪt ɪz ˈoʊvər./,Tôi thấy nhẹ nhõm vì nó đã xong.,You can finally relax now.,Giờ bạn có thể thư giãn rồi.,Emotions,Emotions,Intermediate,Medium,feeling
