language,item_type,text,pronunciation,vietnamese_meaning,example,example_vietnamese,topic,situation,difficulty,frequency_level,notes
zh,SENTENCE,我马上回你信息。,wǒ mǎ shàng huí nǐ xìn xī。,Tôi trả lời tin ngay đây.,好，谢谢。,"Được, cảm ơn.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,电话先挂了哦。,diàn huà xiān guà le ó。,Cúp máy trước nhé.,好，再聊。,"Được, nói chuyện sau.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,你能听清楚吗？,nǐ néng tīng qīng chǔ ma？,Bạn có nghe rõ không?,现在清楚了。,Bây giờ rõ rồi.,Phone and Text,Phone and Text,Beginner,High,question
zh,SENTENCE,我换个安静的地方。,wǒ huàn gè ān jìng de dì fāng。,Tôi đổi sang chỗ yên tĩnh.,好，我等你。,"Được, tôi đợi bạn.",Phone and Text,Phone and Text,Intermediate,Medium,request
zh,SENTENCE,待会儿我打给你。,dài huì er wǒ dǎ gěi nǐ。,Lát nữa tôi gọi cho bạn.,好的，随时。,"Được, lúc nào cũng được.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,你在线吗？,nǐ zài xiàn ma？,Bạn có online không?,在的，怎么了？,"Có đây, sao vậy?",Phone and Text,Phone and Text,Beginner,High,question
zh,SENTENCE,我发语音给你吧。,wǒ fā yǔ yīn gěi nǐ ba。,Tôi gửi tin thoại cho bạn nhé.,好，我听。,"Được, tôi nghe.",Phone and Text,Phone and Text,Intermediate,Medium,request
zh,SENTENCE,信号断了一下。,xìn hào duàn le yī xià。,Tín hiệu vừa bị ngắt một chút.,没关系，继续说。,"Không sao, nói tiếp đi.",Phone and Text,Phone and Text,Intermediate,Medium,feeling
zh,SENTENCE,你方便打字吗？,nǐ fāng biàn dǎ zì ma？,Bạn tiện gõ chữ không?,方便，我打给你。,"Tiện, tôi gõ cho bạn.",Phone and Text,Phone and Text,Intermediate,Medium,question
zh,SENTENCE,我回头再打给你。,wǒ huí tóu zài dǎ gěi nǐ。,Lát nữa tôi gọi lại cho bạn.,好，等你电话。,"Được, đợi cuộc gọi của bạn.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,你那边吵吗？,nǐ nà biān chǎo ma？,Bên bạn ồn không?,有点吵。,Hơi ồn một chút.,Phone and Text,Phone and Text,Intermediate,Medium,question
zh,SENTENCE,我把链接发你。,wǒ bǎ liàn jiē fā nǐ。,Tôi gửi đường link cho bạn.,好，我点开看。,"Được, tôi mở xem.",Phone and Text,Phone and Text,Intermediate,Medium,request
zh,SENTENCE,电话快没电了。,diàn huà kuài méi diàn le。,Điện thoại sắp hết pin rồi.,那你快说重点。,Vậy bạn nói nhanh ý chính.,Phone and Text,Phone and Text,Intermediate,Medium,feeling
zh,SENTENCE,有事打我电话。,yǒu shì dǎ wǒ diàn huà。,Có việc gì gọi tôi nhé.,好，我会的。,"Được, tôi sẽ gọi.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,你的语音我听了。,nǐ de yǔ yīn wǒ tīng le。,Tin thoại của bạn tôi nghe rồi.,明白就好。,Hiểu là tốt rồi.,Phone and Text,Phone and Text,Intermediate,Medium,feeling
zh,SENTENCE,我刚才在开会。,wǒ gāng cái zài kāi huì。,Vừa nãy tôi đang họp.,没事，现在可以聊。,"Không sao, giờ nói được.",Phone and Text,Phone and Text,Intermediate,Medium,feeling
zh,SENTENCE,我把文件发你了。,wǒ bǎ wén jiàn fā nǐ le。,Tôi gửi tài liệu cho bạn rồi.,收到，我看一下。,"Nhận rồi, để tôi xem.",Phone and Text,Phone and Text,Intermediate,Medium,request
zh,SENTENCE,电话能听清吗？,diàn huà néng tīng qīng ma？,Điện thoại nghe rõ không?,很清楚，你说。,"Rất rõ, bạn nói đi.",Phone and Text,Phone and Text,Beginner,High,question
zh,SENTENCE,回家路上给我打。,huí jiā lù shàng gěi wǒ dǎ。,Trên đường về gọi cho tôi.,好，我到了打。,"Được, đến nơi tôi gọi.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,你发的我收到了。,nǐ fā de wǒ shōu dào le。,Cái bạn gửi tôi nhận rồi.,太好了。,Tốt quá rồi.,Phone and Text,Phone and Text,Beginner,High,feeling
zh,SENTENCE,晚点我再联系你。,wǎn diǎn wǒ zài lián xì nǐ。,Lát nữa tôi liên lạc bạn sau.,好，不着急。,"Được, không vội.",Phone and Text,Phone and Text,Beginner,High,request
zh,SENTENCE,我今天很开心。,wǒ jīn tiān hěn kāi xīn。,Hôm nay tôi rất vui.,看到你笑真好。,Thấy bạn cười thật tốt.,Emotions,Emotions,Beginner,Very High,feeling
zh,SENTENCE,我心情好多了。,wǒ xīn qíng hǎo duō le。,Tâm trạng tôi tốt hơn nhiều.,那就放心了。,Vậy thì yên tâm rồi.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我有点紧张。,wǒ yǒu diǎn jǐn zhāng。,Tôi hơi căng thẳng.,别担心，会好的。,"Đừng lo, sẽ ổn thôi.",Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我很想你。,wǒ hěn xiǎng nǐ。,Tôi rất nhớ bạn.,我也想你。,Tôi cũng nhớ bạn.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我今天心情不错。,wǒ jīn tiān xīn qíng bù cuò。,Hôm nay tâm trạng tôi khá tốt.,真为你高兴。,Thật mừng cho bạn.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我有点累了。,wǒ yǒu diǎn lèi le。,Tôi hơi mệt rồi.,你歇一会儿吧。,Bạn nghỉ một lát đi.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我觉得很感动。,wǒ jué de hěn gǎn dòng。,Tôi cảm thấy rất cảm động.,这是你应得的。,Đây là điều bạn xứng đáng.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我有点担心你。,wǒ yǒu diǎn dān xīn nǐ。,Tôi hơi lo cho bạn.,我没事，放心。,"Tôi không sao, yên tâm.",Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我现在很轻松。,wǒ xiàn zài hěn qīng sōng。,Bây giờ tôi rất thoải mái.,那就好好放松。,Vậy thì cứ thư giãn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我为你骄傲。,wǒ wèi nǐ jiāo ào。,Tôi tự hào về bạn.,谢谢你的鼓励。,Cảm ơn lời động viên.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你看起来很高兴。,nǐ kàn qǐ lái hěn gāo xìng。,Trông bạn rất vui.,因为有好消息。,Vì có tin vui mà.,Emotions,Emotions,Beginner,High,question
zh,SENTENCE,别难过了。,bié nán guò le。,Đừng buồn nữa nhé.,谢谢你安慰我。,Cảm ơn bạn an ủi tôi.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,一切都会好的。,yī qiè dū huì hǎo de。,Mọi thứ rồi sẽ ổn thôi.,听你这么说我安心了。,Nghe bạn nói tôi yên tâm.,Emotions,Emotions,Intermediate,High,feeling
zh,SENTENCE,我相信你。,wǒ xiāng xìn nǐ。,Tôi tin tưởng bạn.,谢谢你支持我。,Cảm ơn bạn ủng hộ tôi.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我有点想家。,wǒ yǒu diǎn xiǎng jiā。,Tôi hơi nhớ nhà.,常打电话回去吧。,Hay gọi điện về nhé.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你今天怎么了？,nǐ jīn tiān zěn me le？,Hôm nay bạn sao vậy?,有点累而已。,Chỉ hơi mệt thôi.,Emotions,Emotions,Beginner,High,question
zh,SENTENCE,我替你高兴。,wǒ tì nǐ gāo xìng。,Tôi mừng thay cho bạn.,谢谢你的祝福。,Cảm ơn lời chúc của bạn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,慢慢来，别着急。,màn màn lái， bié zháo jí。,"Cứ từ từ, đừng vội.",好，我会努力。,"Được, tôi sẽ cố gắng.",Emotions,Emotions,Intermediate,High,feeling
zh,SENTENCE,我感到很温暖。,wǒ gǎn dào hěn wēn nuǎn。,Tôi cảm thấy rất ấm áp.,有我们陪着你。,Có chúng tôi bên bạn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你做得很好。,nǐ zuò dé hěn hǎo。,Bạn làm rất tốt.,你的话给我力量。,Lời bạn cho tôi sức mạnh.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我有点失落。,wǒ yǒu diǎn shī luò。,Tôi hơi hụt hẫng.,下次还有机会。,Lần sau vẫn còn cơ hội.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我今天很满足。,wǒ jīn tiān hěn mǎn zú。,Hôm nay tôi rất mãn nguyện.,知足常乐嘛。,Biết đủ là vui mà.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,加油，你可以的。,jiā yóu， nǐ kě yǐ de。,"Cố lên, bạn làm được mà.",谢谢你的鼓励。,Cảm ơn bạn động viên.,Emotions,Emotions,Beginner,Very High,feeling
zh,SENTENCE,我心里暖暖的。,wǒ xīn lǐ nuǎn nuǎn de。,Lòng tôi ấm áp lắm.,你值得被爱。,Bạn xứng đáng được yêu thương.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,别太有压力。,bié tài yǒu yā lì。,Đừng quá áp lực nhé.,我会调整好。,Tôi sẽ điều chỉnh lại.,Emotions,Emotions,Intermediate,High,feeling
zh,SENTENCE,看到你我就安心。,kàn dào nǐ wǒ jiù ān xīn。,Thấy bạn là tôi yên tâm.,我一直都在。,Tôi luôn ở đây.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我有点激动。,wǒ yǒu diǎn jī dòng。,Tôi hơi xúc động.,慢慢说，别急。,"Nói từ từ, đừng vội.",Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你别灰心。,nǐ bié huī xīn。,Bạn đừng nản lòng.,我会再试试。,Tôi sẽ thử lại.,Emotions,Emotions,Intermediate,High,feeling
zh,SENTENCE,我今天很幸福。,wǒ jīn tiān hěn xìng fú。,Hôm nay tôi rất hạnh phúc.,愿你天天开心。,Chúc bạn ngày nào cũng vui.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,有你真好。,yǒu nǐ zhēn hǎo。,Có bạn thật tốt.,我们是一家人。,Chúng ta là người một nhà.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我感觉被理解了。,wǒ gǎn jué bèi lǐ jiě le。,Tôi cảm thấy được thấu hiểu.,我懂你的感受。,Tôi hiểu cảm giác của bạn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你笑起来真好看。,nǐ xiào qǐ lái zhēn hǎo kàn。,Bạn cười trông thật xinh.,被你夸不好意思。,Được bạn khen ngại quá.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,我对未来有信心。,wǒ duì wèi lái yǒu xìn xīn。,Tôi tin tưởng vào tương lai.,你一定会成功。,Bạn nhất định sẽ thành công.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,谢谢你让我开心。,xiè xiè nǐ ràng wǒ kāi xīn。,Cảm ơn bạn làm tôi vui.,看你笑我就满足。,Thấy bạn cười tôi đủ rồi.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我心情平静了。,wǒ xīn qíng píng jìng le。,Tâm trạng tôi đã bình tĩnh lại.,深呼吸就好。,Hít thở sâu là được.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我很珍惜你。,wǒ hěn zhēn xī nǐ。,Tôi rất trân trọng bạn.,我也很珍惜你。,Tôi cũng rất trân trọng bạn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,别担心，有我在。,bié dān xīn， yǒu wǒ zài。,"Đừng lo, có tôi đây.",有你我就放心。,Có bạn tôi yên tâm.,Emotions,Emotions,Beginner,High,feeling
zh,SENTENCE,今天真是美好的一天。,jīn tiān zhēn shì měi hǎo de yī tiān。,Hôm nay thật là một ngày đẹp.,希望天天如此。,Mong ngày nào cũng vậy.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,你的支持很重要。,nǐ de zhī chí hěn zhòng yào。,Sự ủng hộ của bạn rất quan trọng.,我会一直支持你。,Tôi sẽ luôn ủng hộ bạn.,Emotions,Emotions,Intermediate,Medium,feeling
zh,SENTENCE,我感觉充满希望。,wǒ gǎn jué chōng mǎn xī wàng。,Tôi cảm thấy tràn đầy hy vọng.,明天会更好。,Ngày mai sẽ tốt hơn.,Emotions,Emotions,Intermediate,High,feeling
zh,SENTENCE,我们开个会好吗？,wǒ men kāi gè huì hǎo ma？,Chúng ta họp một chút nhé?,好的，几点？,"Được, mấy giờ?",Office,Office,Intermediate,High,meeting
zh,SENTENCE,会议改到下午三点。,huì yì gǎi dào xià wǔ sān diǎn。,Cuộc họp dời sang ba giờ chiều.,我知道了。,Tôi biết rồi.,Office,Office,Intermediate,High,meeting
zh,SENTENCE,这个项目谁负责？,zhè ge xiàng mù shuí fù zé？,Dự án này ai phụ trách?,是我负责的。,Là tôi phụ trách.,Office,Office,Intermediate,High,question
zh,SENTENCE,今天加班吗？,jīn tiān jiā bān ma？,Hôm nay tăng ca không?,可能要加一会儿。,Có thể phải tăng một lát.,Office,Office,Beginner,High,question
zh,SENTENCE,帮我看一下邮件。,bāng wǒ kàn yī xià yóu jiàn。,Giúp tôi xem email một chút.,好，我看看。,"Được, để tôi xem.",Office,Office,Beginner,High,request
zh,SENTENCE,这份文件要打印吗？,zhè fèn wén jiàn yào dǎ yìn ma？,Tài liệu này cần in không?,打印两份吧。,In hai bản đi.,Office,Office,Beginner,Medium,question
zh,SENTENCE,会议室预订好了。,huì yì shì yù dìng hǎo le。,Phòng họp đã đặt xong.,太好了，谢谢。,"Tuyệt quá, cảm ơn.",Office,Office,Intermediate,Medium,meeting
zh,SENTENCE,我们对一下进度。,wǒ men duì yī xià jìn dù。,Chúng ta rà soát tiến độ nhé.,好，我准备好了。,"Được, tôi chuẩn bị xong rồi.",Office,Office,Intermediate,High,meeting
zh,SENTENCE,这个任务什么时候交？,zhè ge rèn wù shén me shí hòu jiāo？,Nhiệm vụ này khi nào nộp?,这周五之前。,Trước thứ sáu tuần này.,Office,Office,Intermediate,High,question
zh,SENTENCE,我先去打个电话。,wǒ xiān qù dǎ gè diàn huà。,Tôi đi gọi điện một chút.,好，你去吧。,"Được, anh đi đi.",Office,Office,Beginner,Medium,request
zh,SENTENCE,数据更新好了吗？,shù jù gēng xīn hǎo le ma？,Dữ liệu cập nhật xong chưa?,已经更新了。,Đã cập nhật rồi.,Office,Office,Intermediate,Medium,question
zh,SENTENCE,我们分一下工作。,wǒ men fēn yī xià gōng zuò。,Chúng ta phân chia công việc nhé.,好，我来安排。,"Được, để tôi sắp xếp.",Office,Office,Intermediate,Medium,meeting
zh,SENTENCE,这个方案可行吗？,zhè ge fāng àn kě xíng ma？,Phương án này khả thi không?,我觉得可以。,Tôi thấy được đấy.,Office,Office,Advanced,Medium,opinion
zh,SENTENCE,帮我转告一下经理。,bāng wǒ zhuǎn gào yī xià jīng lǐ。,Giúp tôi nhắn lại với quản lý.,好，我转告。,"Được, tôi sẽ nhắn lại.",Office,Office,Intermediate,Medium,request
zh,SENTENCE,今天的会取消了。,jīn tiān de huì qǔ xiāo le。,Cuộc họp hôm nay bị hủy.,好的，知道了。,"Được, tôi biết rồi.",Office,Office,Intermediate,Medium,meeting
zh,SENTENCE,请稍等，我查一下。,qǐng shāo děng， wǒ chá yī xià。,"Đợi chút, để tôi tra xem.",好，不着急。,"Được, không vội.",Office,Office,Beginner,High,request
zh,SENTENCE,文件保存好了吗？,wén jiàn bǎo cún hǎo le ma？,Tài liệu đã lưu chưa?,已经保存了。,Đã lưu rồi.,Office,Office,Beginner,Medium,question
zh,SENTENCE,我们换个时间吧。,wǒ men huàn gè shí jiān ba。,Chúng ta đổi thời gian khác nhé.,好，你定吧。,"Được, anh quyết đi.",Office,Office,Intermediate,Medium,meeting
zh,SENTENCE,这件事很紧急。,zhè jiàn shì hěn jǐn jí。,Việc này rất gấp.,我马上处理。,Tôi xử lý ngay.,Office,Office,Intermediate,High,request
zh,SENTENCE,请把会议记录发给大家。,qǐng bǎ huì yì jì lù fā gěi dà jiā。,Gửi biên bản họp cho mọi người nhé.,好，我整理一下。,"Được, để tôi sắp xếp lại.",Office,Office,Advanced,Medium,meeting
zh,SENTENCE,你有空讨论一下吗？,nǐ yǒu kòng tǎo lùn yī xià ma？,Anh rảnh bàn một chút không?,现在可以。,Bây giờ được.,Office,Office,Intermediate,Medium,question
zh,SENTENCE,我们一起想办法。,wǒ men yì qǐ xiǎng bàn fǎ。,Chúng ta cùng nghĩ cách nhé.,好，一起努力。,"Được, cùng cố gắng.",Office,Office,Intermediate,Medium,opinion
zh,SENTENCE,这个流程要优化。,zhè ge liú chéng yào yōu huà。,Quy trình này cần tối ưu.,我同意你的看法。,Tôi đồng ý với ý kiến anh.,Office,Office,Advanced,Medium,opinion
zh,SENTENCE,请提前通知我。,qǐng tí qián tōng zhī wǒ。,Vui lòng báo trước cho tôi.,没问题，我会的。,"Không vấn đề, tôi sẽ làm.",Office,Office,Intermediate,Medium,request
zh,SENTENCE,打印机坏了。,dǎ yìn jī huài le。,Máy in hỏng rồi.,我来叫人修。,Để tôi gọi người sửa.,Office,Office,Beginner,Medium,question
zh,SENTENCE,我们下周再谈。,wǒ men xià zhōu zài tán。,Tuần sau ta bàn tiếp nhé.,好，下周见。,"Được, hẹn tuần sau.",Office,Office,Intermediate,Medium,meeting
zh,SENTENCE,这个想法很不错。,zhè ge xiǎng fǎ hěn bú cuò。,Ý tưởng này rất hay.,谢谢你的肯定。,Cảm ơn anh đã công nhận.,Office,Office,Intermediate,Medium,opinion
zh,SENTENCE,帮我订个会议室。,bāng wǒ dìng gè huì yì shì。,Giúp tôi đặt một phòng họp.,好，订几点？,"Được, đặt mấy giờ?",Office,Office,Intermediate,Medium,request
zh,SENTENCE,项目按时完成了。,xiàng mù àn shí wán chéng le。,Dự án hoàn thành đúng hạn.,干得好！,Làm tốt lắm!,Office,Office,Intermediate,Medium,meeting
